,imName,x,y
52,BAILa2014a_000016,1154,246
53,BAILa2014a_000016,1206,270
54,BAILa2014a_000016,1262,219
55,BAILa2014a_000016,1303,270
56,BAILa2014a_000016,1378,270
57,BAILa2014a_000016,1338,335
58,BAILa2014a_000016,1440,313
59,BAILa2014a_000016,1548,262
60,BAILa2014a_000016,1581,300
61,BAILa2014a_000016,1629,294
62,BAILa2014a_000016,1683,286
63,BAILa2014a_000016,1732,294
64,BAILa2014a_000016,1724,324
65,BAILa2014a_000016,1756,286
66,BAILa2014a_000016,1832,316
67,BAILa2014a_000016,1850,283
68,BAILa2014a_000016,1859,318
69,BAILa2014a_000016,2010,362
70,BAILa2014a_000016,2042,421
71,BAILa2014a_000016,1999,502
72,BAILa2014a_000016,2029,478
73,BAILa2014a_000016,1983,623
74,BAILa2014a_000016,399,432
75,BAILa2014a_000016,515,402
76,BAILa2014a_000016,563,443
77,BAILa2014a_000016,617,478
78,BAILa2014a_000016,650,351
79,BAILa2014a_000016,744,340
80,BAILa2014a_000016,806,356
81,BAILa2014a_000016,844,410
82,BAILa2014a_000016,971,345
83,BAILa2014a_000016,968,386
84,BAILa2014a_000016,898,424
85,BAILa2014a_000016,933,321
86,BAILa2014a_000016,1160,332
87,BAILa2014a_000016,1049,437
88,BAILa2014a_000016,906,505
89,BAILa2014a_000016,1127,394
90,BAILa2014a_000016,1208,410
91,BAILa2014a_000016,1251,321
92,BAILa2014a_000016,1346,402
93,BAILa2014a_000016,1416,372
94,BAILa2014a_000016,1537,386
95,BAILa2014a_000016,1589,353
96,BAILa2014a_000016,1640,367
97,BAILa2014a_000016,1610,424
98,BAILa2014a_000016,1675,418
99,BAILa2014a_000016,1753,378
100,BAILa2014a_000016,1780,348
101,BAILa2014a_000016,1948,337
102,BAILa2014a_000016,1913,348
103,BAILa2014a_000016,1934,405
104,BAILa2014a_000016,1867,383
105,BAILa2014a_000016,1872,437
106,BAILa2014a_000016,1826,421
107,BAILa2014a_000016,1756,443
108,BAILa2014a_000016,1810,475
109,BAILa2014a_000016,1840,510
110,BAILa2014a_000016,1783,599
111,BAILa2014a_000016,1993,1066
112,BAILa2014a_000016,1913,861
113,BAILa2014a_000016,1837,742
114,BAILa2014a_000016,1729,534
115,BAILa2014a_000016,1535,445
116,BAILa2014a_000016,1494,559
117,BAILa2014a_000016,1470,645
118,BAILa2014a_000016,1618,772
119,BAILa2014a_000016,1330,459
120,BAILa2014a_000016,1270,842
121,BAILa2014a_000016,1200,693
122,BAILa2014a_000016,1184,586
123,BAILa2014a_000016,1230,521
124,BAILa2014a_000016,955,874
125,BAILa2014a_000016,874,715
126,BAILa2014a_000016,709,1006
127,BAILa2014a_000016,582,753
128,BAILa2014a_000016,814,583
0,BAILa2014a_000019,1854,967
1,BAILa2014a_000019,1917,849
2,BAILa2014a_000019,1572,799
3,BAILa2014a_000019,1304,846
4,BAILa2014a_000019,1258,1137
5,BAILa2014a_000019,913,1337
6,BAILa2014a_000019,891,871
7,BAILa2014a_000019,481,916
8,BAILa2014a_000019,186,1161
9,BAILa2014a_000019,90,887
10,BAILa2014a_000019,306,640
11,BAILa2014a_000019,475,620
12,BAILa2014a_000019,867,737
13,BAILa2014a_000019,1194,690
14,BAILa2014a_000019,1431,645
15,BAILa2014a_000019,1814,669
16,BAILa2014a_000019,1929,623
17,BAILa2014a_000019,2039,570
18,BAILa2014a_000019,1995,488
19,BAILa2014a_000019,1837,443
20,BAILa2014a_000019,1745,610
21,BAILa2014a_000019,1842,515
22,BAILa2014a_000019,1561,474
23,BAILa2014a_000019,1492,577
24,BAILa2014a_000019,1362,560
25,BAILa2014a_000019,872,570
26,BAILa2014a_000019,595,457
27,BAILa2014a_000019,230,534
28,BAILa2014a_000019,169,482
29,BAILa2014a_000019,74,405
30,BAILa2014a_000019,371,395
31,BAILa2014a_000019,439,452
32,BAILa2014a_000019,532,392
33,BAILa2014a_000019,624,351
34,BAILa2014a_000019,904,519
35,BAILa2014a_000019,1043,442
36,BAILa2014a_000019,1212,525
37,BAILa2014a_000019,1205,423
38,BAILa2014a_000019,1336,449
39,BAILa2014a_000019,1547,416
40,BAILa2014a_000019,1626,434
41,BAILa2014a_000019,1750,438
42,BAILa2014a_000019,1871,380
43,BAILa2014a_000019,1801,344
44,BAILa2014a_000019,1907,328
45,BAILa2014a_000019,1745,329
46,BAILa2014a_000019,1640,365
47,BAILa2014a_000019,1434,392
48,BAILa2014a_000019,1318,342
49,BAILa2014a_000019,1269,281
50,BAILa2014a_000019,1098,195
51,BAILa2014a_000019,1189,248
52,BAILa2014a_000019,1402,243
53,BAILa2014a_000019,1644,285
54,BAILa2014a_000019,1601,343
55,BAILa2014a_000019,1562,290
56,BAILa2014a_000019,1758,288
57,BAILa2014a_000019,1961,333
58,BAILa2014a_000019,1948,410
59,BAILa2014a_000019,1741,386
60,BAILa2014a_000019,1441,333
61,BAILa2014a_000019,1346,275
62,BAILa2014a_000019,1237,226
63,BAILa2014a_000019,1208,317
64,BAILa2014a_000019,1139,341
65,BAILa2014a_000019,1073,304
66,BAILa2014a_000019,1004,348
67,BAILa2014a_000019,787,415
68,BAILa2014a_000019,918,395
69,BAILa2014a_000019,956,323
70,BAILa2014a_000019,1085,235
71,BAILa2014a_000019,1218,270
72,BAILa2014a_000019,1428,248
73,BAILa2014a_000019,1567,264
74,BAILa2014a_000019,1569,341
75,BAILa2014a_000019,1612,260
76,BAILa2014a_000019,823,284
77,BAILa2014a_000019,822,375
78,BAILa2014a_000019,846,246
79,BAILa2014a_000019,676,272
80,BAILa2014a_000019,614,255
81,BAILa2014a_000019,475,280
82,BAILa2014a_000019,250,276
83,BAILa2014a_000019,186,280
84,BAILa2014a_000019,109,305
85,BAILa2014a_000019,14,296
86,BAILa2014a_000019,133,408
87,BAILa2014a_000019,294,395
88,BAILa2014a_000019,330,325
89,BAILa2014a_000019,226,329
90,BAILa2014a_000019,150,310
91,BAILa2014a_000019,357,275
92,BAILa2014a_000019,509,286
93,BAILa2014a_000019,427,352
94,BAILa2014a_000019,819,333
95,BAILa2014a_000019,726,300
96,BAILa2014a_000019,859,264
97,BAILa2014a_000019,933,260
98,BAILa2014a_000019,1866,310
99,BAILa2014a_000019,154,351
100,BAILa2014a_000019,37,346
101,BAILa2014a_000019,398,304
102,BAILa2014a_000019,600,279
103,BAILa2014a_000019,563,344
104,BAILa2014a_000019,905,288
105,BAILa2014a_000019,1197,363
106,BAILa2014a_000019,1165,419
107,BAILa2014a_000019,1309,395
108,BAILa2014a_000019,1591,373
109,BAILa2014a_000019,1703,353
110,BAILa2014a_000019,2000,529
111,BAILa2014a_000019,578,308
112,BAILa2014a_000019,256,317
113,BAILa2014a_000019,135,366
114,BAILa2014a_000019,723,265
115,BAILa2014a_000019,753,261
116,BAILa2014a_000019,700,275
117,BAILa2014a_000019,1153,256
0,BAILa2014a_000020,12,294
1,BAILa2014a_000020,30,322
2,BAILa2014a_000020,18,349
3,BAILa2014a_000020,57,302
4,BAILa2014a_000020,67,284
5,BAILa2014a_000020,95,288
6,BAILa2014a_000020,75,324
7,BAILa2014a_000020,114,329
8,BAILa2014a_000020,86,355
9,BAILa2014a_000020,206,278
10,BAILa2014a_000020,187,302
11,BAILa2014a_000020,204,327
12,BAILa2014a_000020,231,335
13,BAILa2014a_000020,127,419
14,BAILa2014a_000020,229,412
15,BAILa2014a_000020,184,501
16,BAILa2014a_000020,245,505
17,BAILa2014a_000020,49,878
18,BAILa2014a_000020,79,1146
19,BAILa2014a_000020,877,1337
20,BAILa2014a_000020,1050,1489
21,BAILa2014a_000020,1854,947
22,BAILa2014a_000020,1971,870
23,BAILa2014a_000020,875,865
24,BAILa2014a_000020,1240,839
25,BAILa2014a_000020,1582,747
26,BAILa2014a_000020,864,723
27,BAILa2014a_000020,340,281
28,BAILa2014a_000020,387,270
29,BAILa2014a_000020,337,310
30,BAILa2014a_000020,390,322
31,BAILa2014a_000020,412,360
32,BAILa2014a_000020,330,390
33,BAILa2014a_000020,267,397
34,BAILa2014a_000020,447,250
35,BAILa2014a_000020,447,270
36,BAILa2014a_000020,499,264
37,BAILa2014a_000020,495,283
38,BAILa2014a_000020,482,305
39,BAILa2014a_000020,616,265
40,BAILa2014a_000020,555,281
41,BAILa2014a_000020,581,275
42,BAILa2014a_000020,574,299
43,BAILa2014a_000020,548,319
44,BAILa2014a_000020,575,344
45,BAILa2014a_000020,629,352
46,BAILa2014a_000020,537,387
47,BAILa2014a_000020,460,439
48,BAILa2014a_000020,572,474
49,BAILa2014a_000020,498,592
50,BAILa2014a_000020,452,722
51,BAILa2014a_000020,458,850
52,BAILa2014a_000020,717,240
53,BAILa2014a_000020,727,250
54,BAILa2014a_000020,681,270
55,BAILa2014a_000020,728,284
56,BAILa2014a_000020,750,295
57,BAILa2014a_000020,731,329
58,BAILa2014a_000020,772,329
59,BAILa2014a_000020,815,272
60,BAILa2014a_000020,859,267
61,BAILa2014a_000020,911,256
62,BAILa2014a_000020,965,261
63,BAILa2014a_000020,1053,180
64,BAILa2014a_000020,1072,242
65,BAILa2014a_000020,1094,272
66,BAILa2014a_000020,1020,297
67,BAILa2014a_000020,929,318
68,BAILa2014a_000020,1008,349
69,BAILa2014a_000020,828,355
70,BAILa2014a_000020,886,359
71,BAILa2014a_000020,918,376
72,BAILa2014a_000020,790,409
73,BAILa2014a_000020,1030,466
74,BAILa2014a_000020,933,509
75,BAILa2014a_000020,845,537
76,BAILa2014a_000020,1150,251
77,BAILa2014a_000020,1158,236
78,BAILa2014a_000020,1181,250
79,BAILa2014a_000020,1214,234
80,BAILa2014a_000020,1232,254
81,BAILa2014a_000020,1195,289
82,BAILa2014a_000020,1254,297
83,BAILa2014a_000020,1137,316
84,BAILa2014a_000020,1169,355
85,BAILa2014a_000020,1328,338
86,BAILa2014a_000020,1330,393
87,BAILa2014a_000020,1161,408
88,BAILa2014a_000020,1210,406
89,BAILa2014a_000020,1330,455
90,BAILa2014a_000020,1249,518
91,BAILa2014a_000020,1194,676
92,BAILa2014a_000020,1334,262
93,BAILa2014a_000020,1405,247
94,BAILa2014a_000020,1347,297
95,BAILa2014a_000020,1459,245
96,BAILa2014a_000020,1518,307
97,BAILa2014a_000020,1431,311
98,BAILa2014a_000020,1432,376
99,BAILa2014a_000020,1540,259
100,BAILa2014a_000020,1565,288
101,BAILa2014a_000020,1622,289
102,BAILa2014a_000020,1658,272
103,BAILa2014a_000020,1649,319
104,BAILa2014a_000020,1592,329
105,BAILa2014a_000020,1557,335
106,BAILa2014a_000020,1704,272
107,BAILa2014a_000020,1743,311
108,BAILa2014a_000020,1729,329
109,BAILa2014a_000020,1699,355
110,BAILa2014a_000020,1727,362
111,BAILa2014a_000020,1630,362
112,BAILa2014a_000020,1603,409
113,BAILa2014a_000020,1548,389
114,BAILa2014a_000020,1486,449
115,BAILa2014a_000020,1540,447
116,BAILa2014a_000020,1518,564
117,BAILa2014a_000020,1465,619
118,BAILa2014a_000020,1896,313
119,BAILa2014a_000020,1920,351
120,BAILa2014a_000020,1881,343
121,BAILa2014a_000020,1838,343
122,BAILa2014a_000020,1800,354
123,BAILa2014a_000020,1975,322
124,BAILa2014a_000020,2018,363
125,BAILa2014a_000020,2021,400
126,BAILa2014a_000020,1925,390
127,BAILa2014a_000020,1948,409
128,BAILa2014a_000020,1876,400
129,BAILa2014a_000020,1817,408
130,BAILa2014a_000020,1773,427
131,BAILa2014a_000020,1887,450
132,BAILa2014a_000020,1776,472
133,BAILa2014a_000020,1854,510
134,BAILa2014a_000020,1729,531
135,BAILa2014a_000020,1786,576
136,BAILa2014a_000020,2042,447
137,BAILa2014a_000020,1980,485
138,BAILa2014a_000020,2023,532
139,BAILa2014a_000020,1990,644
140,BAILa2014a_000020,2037,595
141,BAILa2014a_000020,2038,494
142,BAILa2014a_000020,2038,349
143,BAILa2014a_000020,638,254
144,BAILa2014a_000020,274,292
145,BAILa2014a_000020,150,305
0,BAILa2014a_000028,100,1162
1,BAILa2014a_000028,48,1114
2,BAILa2014a_000028,19,877
3,BAILa2014a_000028,430,746
4,BAILa2014a_000028,504,895
5,BAILa2014a_000028,846,718
6,BAILa2014a_000028,870,859
7,BAILa2014a_000028,1033,1080
8,BAILa2014a_000028,889,1338
9,BAILa2014a_000028,2015,1020
10,BAILa2014a_000028,1947,875
11,BAILa2014a_000028,1579,784
12,BAILa2014a_000028,1293,814
13,BAILa2014a_000028,1222,662
14,BAILa2014a_000028,1448,639
15,BAILa2014a_000028,1818,666
16,BAILa2014a_000028,1502,559
17,BAILa2014a_000028,1194,561
18,BAILa2014a_000028,876,569
19,BAILa2014a_000028,456,599
20,BAILa2014a_000028,223,509
21,BAILa2014a_000028,426,440
22,BAILa2014a_000028,587,444
23,BAILa2014a_000028,166,462
24,BAILa2014a_000028,1037,460
25,BAILa2014a_000028,1740,589
26,BAILa2014a_000028,1967,633
27,BAILa2014a_000028,1866,513
28,BAILa2014a_000028,941,418
29,BAILa2014a_000028,800,410
30,BAILa2014a_000028,355,378
31,BAILa2014a_000028,219,348
32,BAILa2014a_000028,80,418
33,BAILa2014a_000028,396,326
34,BAILa2014a_000028,546,396
35,BAILa2014a_000028,653,354
36,BAILa2014a_000028,816,332
37,BAILa2014a_000028,1009,346
38,BAILa2014a_000028,919,382
39,BAILa2014a_000028,1096,297
40,BAILa2014a_000028,1329,406
41,BAILa2014a_000028,1480,382
42,BAILa2014a_000028,1339,458
43,BAILa2014a_000028,1188,368
44,BAILa2014a_000028,243,283
45,BAILa2014a_000028,78,305
46,BAILa2014a_000028,1245,283
47,BAILa2014a_000028,1721,358
48,BAILa2014a_000028,1856,446
49,BAILa2014a_000028,1478,466
50,BAILa2014a_000028,2039,565
51,BAILa2014a_000028,2045,682
52,BAILa2014a_000028,37,297
53,BAILa2014a_000028,174,291
54,BAILa2014a_000028,359,297
55,BAILa2014a_000028,559,293
56,BAILa2014a_000028,891,261
57,BAILa2014a_000028,1218,265
58,BAILa2014a_000028,1420,388
59,BAILa2014a_000028,1331,336
60,BAILa2014a_000028,1659,370
61,BAILa2014a_000028,1554,374
62,BAILa2014a_000028,1564,468
63,BAILa2014a_000028,1858,378
64,BAILa2014a_000028,1768,438
65,BAILa2014a_000028,1627,432
66,BAILa2014a_000028,1959,362
67,BAILa2014a_000028,114,279
68,BAILa2014a_000028,691,267
69,BAILa2014a_000028,450,289
70,BAILa2014a_000028,86,350
71,BAILa2014a_000028,1661,281
72,BAILa2014a_000028,1414,253
73,BAILa2014a_000028,1235,215
74,BAILa2014a_000028,1064,293
75,BAILa2014a_000028,977,239
76,BAILa2014a_000028,852,259
77,BAILa2014a_000028,695,311
78,BAILa2014a_000028,504,263
79,BAILa2014a_000028,746,257
80,BAILa2014a_000028,1154,249
81,BAILa2014a_000028,937,279
82,BAILa2014a_000028,1993,336
83,BAILa2014a_000028,2007,519
84,BAILa2014a_000028,1220,527
85,BAILa2014a_000028,736,293
86,BAILa2014a_000028,1603,293
87,BAILa2014a_000028,2027,368
88,BAILa2014a_000028,1552,275
89,BAILa2014a_000028,2037,346
90,BAILa2014a_000028,1190,261
91,BAILa2014a_000028,595,273
92,BAILa2014a_000028,144,324
93,BAILa2014a_000028,1760,527
94,BAILa2014a_000028,1826,336
95,BAILa2014a_000028,1737,311
96,BAILa2014a_000028,1343,265
97,BAILa2014a_000028,768,265
98,BAILa2014a_000028,1902,402
99,BAILa2014a_000028,637,255
100,BAILa2014a_000028,33,350
101,BAILa2014a_000028,571,340
102,BAILa2014a_000028,418,283
103,BAILa2014a_000028,1152,485
104,BAILa2014a_000028,858,489
105,BAILa2014a_000028,1138,422
106,BAILa2014a_000028,1780,487
107,BAILa2014a_000028,1458,322
108,BAILa2014a_000028,480,311
109,BAILa2014a_000028,313,350
110,BAILa2014a_000028,1806,364
111,BAILa2014a_000028,1824,318
112,BAILa2014a_000028,762,338
113,BAILa2014a_000028,846,301
114,BAILa2014a_000028,520,320
115,BAILa2014a_000028,619,291
116,BAILa2014a_000028,1190,311
117,BAILa2014a_000028,1150,338
118,BAILa2014a_000028,1911,358
0,BAILa2014a_000032,862,1266
1,BAILa2014a_000032,181,1165
2,BAILa2014a_000032,467,898
3,BAILa2014a_000032,952,879
4,BAILa2014a_000032,1330,814
5,BAILa2014a_000032,1246,685
6,BAILa2014a_000032,820,725
7,BAILa2014a_000032,489,784
8,BAILa2014a_000032,458,607
9,BAILa2014a_000032,44,823
10,BAILa2014a_000032,257,514
11,BAILa2014a_000032,629,433
12,BAILa2014a_000032,851,576
13,BAILa2014a_000032,1041,467
14,BAILa2014a_000032,1238,545
15,BAILa2014a_000032,1456,669
16,BAILa2014a_000032,1851,680
17,BAILa2014a_000032,1924,882
18,BAILa2014a_000032,1613,803
19,BAILa2014a_000032,1950,1019
20,BAILa2014a_000032,1731,610
21,BAILa2014a_000032,1955,590
22,BAILa2014a_000032,1481,587
23,BAILa2014a_000032,1538,453
24,BAILa2014a_000032,1299,444
25,BAILa2014a_000032,1154,416
26,BAILa2014a_000032,952,386
27,BAILa2014a_000032,775,419
28,BAILa2014a_000032,537,388
29,BAILa2014a_000032,386,366
30,BAILa2014a_000032,69,405
31,BAILa2014a_000032,1333,397
32,BAILa2014a_000032,1652,369
33,BAILa2014a_000032,1804,408
34,BAILa2014a_000032,826,341
35,BAILa2014a_000032,296,383
36,BAILa2014a_000032,159,478
37,BAILa2014a_000032,865,492
38,BAILa2014a_000032,1215,372
39,BAILa2014a_000032,1765,537
40,BAILa2014a_000032,1095,229
41,BAILa2014a_000032,1271,293
42,BAILa2014a_000032,1439,394
43,BAILa2014a_000032,1622,428
44,BAILa2014a_000032,1863,512
45,BAILa2014a_000032,638,282
46,BAILa2014a_000032,400,290
47,BAILa2014a_000032,108,332
48,BAILa2014a_000032,912,287
49,BAILa2014a_000032,1097,285
50,BAILa2014a_000032,1364,237
51,BAILa2014a_000032,1566,310
52,BAILa2014a_000032,1737,377
53,BAILa2014a_000032,1151,338
54,BAILa2014a_000032,969,338
55,BAILa2014a_000032,691,262
56,BAILa2014a_000032,562,259
57,BAILa2014a_000032,52,273
58,BAILa2014a_000032,803,248
59,BAILa2014a_000032,694,329
60,BAILa2014a_000032,554,341
61,BAILa2014a_000032,1288,231
62,BAILa2014a_000032,1563,243
63,BAILa2014a_000032,2025,338
64,BAILa2014a_000032,1739,310
65,BAILa2014a_000032,1893,363
66,BAILa2014a_000032,1221,240
67,BAILa2014a_000032,1840,607
68,BAILa2014a_000032,1336,329
69,BAILa2014a_000032,464,310
70,BAILa2014a_000032,1678,279
0,BAILa2014a_000033,922,1279
1,BAILa2014a_000033,272,1131
2,BAILa2014a_000033,946,892
3,BAILa2014a_000033,390,857
4,BAILa2014a_000033,1256,848
5,BAILa2014a_000033,511,948
6,BAILa2014a_000033,1554,818
7,BAILa2014a_000033,1921,898
8,BAILa2014a_000033,2024,1093
9,BAILa2014a_000033,1253,697
10,BAILa2014a_000033,860,747
11,BAILa2014a_000033,585,691
12,BAILa2014a_000033,1176,614
13,BAILa2014a_000033,1835,691
14,BAILa2014a_000033,1478,632
15,BAILa2014a_000033,839,576
16,BAILa2014a_000033,479,620
17,BAILa2014a_000033,887,499
18,BAILa2014a_000033,1215,540
19,BAILa2014a_000033,1732,570
20,BAILa2014a_000033,1333,458
21,BAILa2014a_000033,1924,614
22,BAILa2014a_000033,1537,558
23,BAILa2014a_000033,1025,470
24,BAILa2014a_000033,733,490
25,BAILa2014a_000033,275,526
26,BAILa2014a_000033,594,428
27,BAILa2014a_000033,272,399
28,BAILa2014a_000033,1161,428
29,BAILa2014a_000033,1519,470
30,BAILa2014a_000033,1865,508
31,BAILa2014a_000033,2024,561
32,BAILa2014a_000033,2001,511
33,BAILa2014a_000033,1995,475
34,BAILa2014a_000033,1794,490
35,BAILa2014a_000033,1776,440
36,BAILa2014a_000033,1817,422
37,BAILa2014a_000033,1856,375
38,BAILa2014a_000033,1874,431
39,BAILa2014a_000033,1939,410
40,BAILa2014a_000033,1983,390
41,BAILa2014a_000033,1968,316
42,BAILa2014a_000033,1942,328
43,BAILa2014a_000033,1918,310
44,BAILa2014a_000033,1877,322
45,BAILa2014a_000033,1788,342
46,BAILa2014a_000033,1744,272
47,BAILa2014a_000033,1770,342
48,BAILa2014a_000033,1714,351
49,BAILa2014a_000033,1652,375
50,BAILa2014a_000033,1599,413
51,BAILa2014a_000033,1546,384
52,BAILa2014a_000033,1590,339
53,BAILa2014a_000033,1605,292
54,BAILa2014a_000033,1557,283
55,BAILa2014a_000033,1543,266
56,BAILa2014a_000033,1572,254
57,BAILa2014a_000033,1445,328
58,BAILa2014a_000033,1416,384
59,BAILa2014a_000033,1510,313
60,BAILa2014a_000033,1475,322
61,BAILa2014a_000033,1318,331
62,BAILa2014a_000033,1179,369
63,BAILa2014a_000033,1147,334
64,BAILa2014a_000033,1200,316
65,BAILa2014a_000033,1265,295
66,BAILa2014a_000033,1365,269
67,BAILa2014a_000033,1339,301
68,BAILa2014a_000033,1309,242
69,BAILa2014a_000033,1315,280
70,BAILa2014a_000033,1265,236
71,BAILa2014a_000033,1215,260
72,BAILa2014a_000033,940,387
73,BAILa2014a_000033,795,407
74,BAILa2014a_000033,771,328
75,BAILa2014a_000033,1052,304
76,BAILa2014a_000033,1017,339
77,BAILa2014a_000033,975,339
78,BAILa2014a_000033,969,313
79,BAILa2014a_000033,1049,260
80,BAILa2014a_000033,1108,283
81,BAILa2014a_000033,1093,233
82,BAILa2014a_000033,1138,236
83,BAILa2014a_000033,1161,248
84,BAILa2014a_000033,650,360
85,BAILa2014a_000033,514,413
86,BAILa2014a_000033,281,301
87,BAILa2014a_000033,328,334
88,BAILa2014a_000033,375,357
89,BAILa2014a_000033,372,230
90,BAILa2014a_000033,396,245
91,BAILa2014a_000033,393,301
92,BAILa2014a_000033,485,236
93,BAILa2014a_000033,594,245
94,BAILa2014a_000033,514,325
95,BAILa2014a_000033,464,313
96,BAILa2014a_000033,547,337
97,BAILa2014a_000033,562,307
98,BAILa2014a_000033,553,274
99,BAILa2014a_000033,629,280
100,BAILa2014a_000033,650,242
101,BAILa2014a_000033,677,245
102,BAILa2014a_000033,706,295
103,BAILa2014a_000033,727,263
104,BAILa2014a_000033,742,292
105,BAILa2014a_000033,748,266
106,BAILa2014a_000033,822,301
107,BAILa2014a_000033,777,260
108,BAILa2014a_000033,810,248
109,BAILa2014a_000033,857,263
110,BAILa2014a_000033,878,245
111,BAILa2014a_000033,922,280
112,BAILa2014a_000033,990,230
0,BAILa2014a_000035,2016,1041
1,BAILa2014a_000035,1951,864
2,BAILa2014a_000035,1622,823
3,BAILa2014a_000035,1555,1457
4,BAILa2014a_000035,1529,780
5,BAILa2014a_000035,1464,643
6,BAILa2014a_000035,1558,492
7,BAILa2014a_000035,1476,583
8,BAILa2014a_000035,1714,612
9,BAILa2014a_000035,1819,698
10,BAILa2014a_000035,1934,633
11,BAILa2014a_000035,1752,557
12,BAILa2014a_000035,1548,420
13,BAILa2014a_000035,1819,355
14,BAILa2014a_000035,1764,475
15,BAILa2014a_000035,1999,485
16,BAILa2014a_000035,1788,285
17,BAILa2014a_000035,1999,336
18,BAILa2014a_000035,1459,384
19,BAILa2014a_000035,1829,480
20,BAILa2014a_000035,1663,357
21,BAILa2014a_000035,1886,523
22,BAILa2014a_000035,2023,525
23,BAILa2014a_000035,1858,384
24,BAILa2014a_000035,2030,569
25,BAILa2014a_000035,2030,446
26,BAILa2014a_000035,1663,276
27,BAILa2014a_000035,1529,254
28,BAILa2014a_000035,1361,439
29,BAILa2014a_000035,1447,336
30,BAILa2014a_000035,1591,261
31,BAILa2014a_000035,1337,240
32,BAILa2014a_000035,1502,305
33,BAILa2014a_000035,1332,326
34,BAILa2014a_000035,1634,321
35,BAILa2014a_000035,1286,309
36,BAILa2014a_000035,1591,319
37,BAILa2014a_000035,1625,434
38,BAILa2014a_000035,1217,521
39,BAILa2014a_000035,1234,677
40,BAILa2014a_000035,1241,837
41,BAILa2014a_000035,1183,595
42,BAILa2014a_000035,1351,398
43,BAILa2014a_000035,1142,413
44,BAILa2014a_000035,1015,477
45,BAILa2014a_000035,1171,336
46,BAILa2014a_000035,1037,300
47,BAILa2014a_000035,919,391
48,BAILa2014a_000035,1202,276
49,BAILa2014a_000035,890,281
50,BAILa2014a_000035,1162,249
51,BAILa2014a_000035,799,417
52,BAILa2014a_000035,1099,290
53,BAILa2014a_000035,840,576
54,BAILa2014a_000035,1190,365
55,BAILa2014a_000035,830,353
56,BAILa2014a_000035,948,307
57,BAILa2014a_000035,725,605
58,BAILa2014a_000035,862,708
59,BAILa2014a_000035,950,907
60,BAILa2014a_000035,893,1296
61,BAILa2014a_000035,833,1435
62,BAILa2014a_000035,490,914
63,BAILa2014a_000035,144,1135
64,BAILa2014a_000035,91,835
65,BAILa2014a_000035,473,732
66,BAILa2014a_000035,442,612
67,BAILa2014a_000035,218,537
68,BAILa2014a_000035,638,528
69,BAILa2014a_000035,370,393
70,BAILa2014a_000035,511,403
71,BAILa2014a_000035,617,451
72,BAILa2014a_000035,355,237
73,BAILa2014a_000035,238,326
74,BAILa2014a_000035,96,425
75,BAILa2014a_000035,74,295
76,BAILa2014a_000035,533,261
77,BAILa2014a_000035,120,290
78,BAILa2014a_000035,487,305
79,BAILa2014a_000035,55,345
80,BAILa2014a_000035,259,305
81,BAILa2014a_000035,626,257
82,BAILa2014a_000035,458,225
